x_position,y_position,x_position,y_position,x_position,y_position
279,588,234,531,169,316
281,597,234,516,169,328
282,607,234,500,168,340
284,615,235,483,167,353
285,622,236,466,167,366
287,629,236,451,166,380
288,634,236,436,166,394
288,639,237,418,165,409
288,642,237,404,165,424
288,644,238,390,165,440
287,645,238,374,164,455
287,645,239,360,163,471
286,645,239,346,162,491
285,643,239,333,163,507
283,640,240,320,163,525
283,637,240,308,162,538
282,633,241,296,161,548
280,628,241,284,162,556
279,622,241,273,164,564
278,617,242,262,165,570
276,609,242,251,167,576
275,601,243,240,169,581
274,593,243,231,172,585
272,584,243,221,174,588
271,575,243,212,177,590
269,567,244,203,181,591
267,559,244,194,185,592
265,552,244,186,188,591
263,545,245,178,193,590
261,539,245,171,198,589
259,532,245,163,203,588
259,527,246,157,207,585
257,521,246,150,212,584
256,515,246,144,216,581
254,509,247,138,221,578
253,504,247,133,225,576
251,499,248,128,229,575
250,494,248,124,232,573
248,490,248,119,236,571
247,485,249,115,239,572
245,481,249,112,242,571
244,478,249,108,246,578
242,474,250,105,245,569
241,471,250,103,252,558
239,468,250,100,252,563
237,466,251,98,251,569
236,464,251,97,257,576
235,462,252,95,258,582
233,461,252,94,259,589
232,460,253,94,263,595
231,458,253,93,263,602
229,458,254,93,267,592
228,457,254,93,267,600
227,455,255,94,269,607
225,455,255,95,270,613
224,453,256,96,273,620
223,452,256,98,270,627
223,452,257,99,269,633
222,451,258,101,268,637
223,451,258,104,267,642
223,451,259,107,263,645
223,451,260,110,264,649
222,451,260,113,266,652
222,453,260,117,266,656
220,454,261,121,266,659
219,456,262,125,266,661
217,459,262,130,266,663
215,462,263,135,266,663
213,465,264,141,266,663
211,470,264,147,265,663
210,474,265,153,264,659
208,479,266,159,264,654
207,483,267,166,263,651
206,488,267,173,263,648
205,494,268,180,261,641
203,501,269,188,259,633
202,507,270,196,257,623
201,514,270,204,258,611
199,521,271,213,255,598
198,530,272,222,254,584
197,537,272,232,250,568
196,546,273,242,248,552
195,553,274,252,247,536
195,561,275,262,245,520
194,570,276,273,245,504
195,578,277,284,245,490
195,586,278,296,244,474
196,593,279,308,243,458
197,600,280,320,243,442
199,608,281,332,241,428
200,614,282,346,240,415
202,619,283,359,240,401
203,624,284,372,239,388
204,628,285,386,236,377
205,632,286,400,236,367
208,634,286,414,236,352
209,636,288,429,234,342
210,637,288,445,234,330
212,638,289,461,232,317
213,638,290,476,232,305
214,637,291,492,231,295
215,635,292,507,230,285
216,633,294,521,230,274
217,630,294,532,229,265
218,627,294,541,228,256
219,622,295,551,227,246
221,617,294,559,227,238
221,612,295,565,226,229
223,606,295,572,225,221
224,599,295,578,224,213
226,591,294,582,224,206
228,584,292,586,223,199
230,576,291,588,223,192
232,569,289,590,222,186
234,563,287,591,222,180
236,557,285,591,221,174
237,551,283,590,220,168
239,545,280,589,220,163
240,540,276,587,220,158
242,534,273,585,219,154
244,529,270,583,219,149
246,524,267,581,218,146
248,519,264,579,218,142
250,514,262,578,218,139
252,511,260,579,217,136
253,507,258,581,216,133
255,504,258,581,216,131
257,501,258,581,215,129
258,498,259,582,215,127
260,495,258,585,214,126
262,493,259,588,214,125
264,491,266,590,214,124
266,489,266,584,213,124
267,488,266,589,213,124
269,486,264,594,212,124
271,486,263,597,212,125
272,485,262,601,212,125
274,484,260,606,211,127
276,483,258,611,211,128
277,482,256,615,211,130
278,481,255,621,210,133
279,481,255,626,210,135
279,480,254,630,210,138
279,480,253,636,209,140
279,479,252,641,209,144
280,479,250,646,208,148
280,479,248,651,208,152
280,479,246,657,208,157
281,480,245,662,208,161
282,480,245,666,207,166
283,482,244,669,207,172
283,483,243,672,207,178
284,485,243,674,207,184
285,488,243,675,207,191
285,492,242,675,205,198
286,496,242,674,205,205
287,501,242,672,205,212
288,506,242,668,205,221
289,512,243,664,204,228
289,518,243,658,204,237
290,525,244,651,204,246
291,533,244,642,203,255
292,541,246,632,203,265
293,549,246,618,203,275
294,558,248,603,203,285
296,568,248,586,202,296
297,579,251,568,202,308
297,589,251,550,201,319
298,598,250,534,201,331
299,607,250,518,201,343
299,616,250,503,201,355
299,624,250,485,201,369
300,632,250,468,201,382
300,638,251,453,201,395
300,643,251,437,201,410
300,648,249,417,201,423
300,651,250,403,200,437
300,653,249,390,200,452
299,654,249,371,200,468
299,655,249,357,199,485
298,654,249,343,200,502
297,652,248,329,201,517
296,650,248,317,201,531
295,646,248,303,201,542
293,642,248,290,201,550
292,637,247,278,203,558
290,631,247,266,205,562
288,624,247,254,206,570
286,616,247,244,207,574
284,608,247,232,209,578
282,598,247,222,209,583
280,589,247,212,211,586
278,580,247,202,213,588
275,572,247,193,216,589
273,564,247,184,218,588
272,556,248,175,221,589
270,549,248,167,223,589
269,542,248,159,226,587
267,535,248,152,237,585
265,528,248,145,238,587
264,522,248,137,240,585
262,515,249,131,241,583
260,509,249,125,242,582
258,503,249,119,244,581
256,498,250,114,245,581
255,493,250,109,248,580
253,488,250,104,249,581
251,483,250,100,251,582
249,479,251,96,255,586
247,476,251,92,256,589
246,472,251,89,261,577
244,469,252,86,261,583
242,466,252,83,262,589
241,463,252,81,261,594
239,461,253,78,263,599
238,458,253,76,264,604
238,456,253,75,267,593
237,455,253,74,269,600
236,453,254,73,270,606
236,452,254,72,271,614
235,451,254,72,272,620
235,451,255,72,273,629
234,450,255,72,275,635
233,450,255,73,274,641
233,450,256,74,274,647
231,449,256,75,275,653
230,449,256,77,275,657
228,449,257,79,275,660
226,450,257,81,275,665
224,451,257,83,275,668
222,452,258,86,275,670
220,454,258,89,275,672
219,456,259,93,275,672
217,458,259,96,275,671
215,461,259,100,274,673
214,464,260,105,274,672
212,469,260,110,273,671
211,473,260,115,271,671
209,478,261,120,269,669
207,482,261,126,267,665
205,488,261,132,264,663
203,494,262,138,262,657
201,500,262,145,261,652
199,507,263,152,258,645
197,514,263,159,256,635
196,522,263,167,254,623
194,530,264,175,254,610
193,538,264,184,253,596
192,546,265,192,250,577
191,553,265,201,246,561
190,562,266,210,244,546
190,570,266,220,242,529
190,578,267,230,242,512
191,586,268,240,242,496
192,595,268,251,241,477
193,603,269,262,240,461
194,610,269,273,240,443
194,617,270,285,238,428
196,622,270,297,237,415
198,627,271,309,237,399
199,632,271,321,237,384
201,635,272,335,234,372
203,638,274,348,233,360
204,640,274,361,233,349
205,641,275,376,232,335
207,642,276,390,231,320
208,642,275,403,230,308
209,641,277,419,229,296
211,640,276,434,228,284
212,637,277,450,227,272
213,635,277,465,227,262
214,631,278,481,226,251
216,627,279,498,226,241
217,622,280,514,225,231
219,617,283,526,225,221
220,611,284,535,224,211
222,603,284,541,224,203
224,596,283,548,224,194
226,589,282,554,223,186
228,581,281,559,223,177
231,575,280,564,223,170
233,567,279,567,222,162
236,561,278,571,222,156
237,555,276,572,221,149
239,550,274,574,221,143
241,545,272,575,221,137
243,540,270,576,220,131
245,534,267,575,220,126
247,530,264,575,220,121
249,525,262,575,219,117
251,521,260,574,219,112
253,517,258,574,218,108
255,514,257,574,218,105
257,510,257,585,218,101
258,507,259,584,217,98
260,505,259,587,217,96
262,502,260,591,217,93
264,500,260,594,216,91
266,498,257,598,216,89
268,496,256,602,215,88
270,495,256,606,215,87
272,494,266,603,214,86
273,494,264,609,214,85
275,493,263,612,213,85
277,493,262,613,213,85
279,493,254,615,213,85
280,491,253,621,212,87
281,490,253,627,212,88
282,489,252,634,212,88
282,488,255,637,211,90
282,487,253,641,211,93
282,486,251,645,210,95
282,485,249,651,210,98
282,485,247,656,209,101
282,485,246,660,209,104
281,484,246,664,209,108
281,485,244,668,208,112
281,485,244,671,208,116
281,486,244,672,207,121
281,487,243,672,207,125
281,488,243,673,206,131
281,490,243,672,206,137
282,491,243,671,205,143
283,493,244,669,205,149
283,496,244,666,204,156
284,498,245,662,204,164
284,501,246,656,203,171
285,505,247,650,203,180
285,508,248,641,203,188
285,512,249,631,202,196
286,516,250,619,202,206
286,520,252,605,202,216
286,524,253,589,201,225
287,527,255,573,201,235
288,530,257,556,200,246
289,533,257,539,200,257
290,535,257,523,200,268
290,537,256,508,199,280
290,541,256,493,199,292
290,543,257,477,199,305
290,548,257,461,198,317
289,552,258,445,198,331
289,556,259,430,198,344
288,562,260,413,198,358
288,566,260,398,198,372
288,571,262,385,197,388
288,576,262,369,197,402
288,582,262,354,197,419
289,587,263,341,197,434
289,592,263,328,196,450
289,597,263,315,197,468
290,602,263,303,197,486
290,605,264,290,199,497
290,609,264,278,199,505
289,612,264,266,197,510
289,614,264,255,197,516
289,615,264,244,198,523
288,615,265,234,199,527
288,614,265,223,200,533
287,612,265,213,201,538
287,609,266,203,202,543
286,605,266,194,204,547
285,599,266,185,206,550
284,592,267,176,208,553
283,585,267,169,212,555
282,577,267,161,216,556
281,570,268,153,219,556
279,563,268,146,224,560
277,556,269,139,227,562
276,550,269,133,227,559
275,545,269,127,232,558
273,539,270,121,235,558
272,533,270,116,239,558
271,528,271,111,244,560
270,523,271,106,246,560
268,518,272,102,249,562
267,514,273,98,252,563
265,510,273,95,254,564
264,505,273,92,256,566
263,502,274,89,258,570
262,499,275,86,266,571
261,495,275,84,271,560
260,492,276,83,268,566
259,490,277,81,266,572
257,488,277,80,265,579
256,485,278,79,269,572
256,483,279,79,266,579
255,481,279,78,266,586
254,479,280,79,268,593
254,478,281,79,268,600
253,477,281,80,270,608
253,477,282,81,270,616
254,476,283,83,272,624
253,475,284,84,272,631
253,475,285,86,274,638
253,475,286,89,272,641
253,475,287,92,272,643
249,470,288,95,272,647
257,483,289,99,275,650
256,485,289,103,277,653
255,486,291,108,277,657
255,488,291,112,278,658
254,489,292,117,278,661
252,490,293,123,278,661
250,493,294,129,278,661
248,495,296,135,278,661
246,498,297,141,278,659
245,504,298,149,277,655
242,506,299,156,276,651
240,511,300,164,274,648
238,519,301,172,274,641
236,523,302,181,273,635
234,530,303,190,273,624
232,536,305,199,275,611
231,544,306,209,273,595
229,551,307,219,273,579
226,559,308,230,274,563
224,567,309,241,251,547
223,574,310,252,258,535
224,581,312,264,260,516
223,589,313,276,259,499
223,596,314,288,258,482
223,602,315,303,255,465
223,608,316,316,254,446
222,613,318,330,252,430
222,619,319,344,252,416
222,624,320,359,251,401
222,628,321,374,250,387
223,632,322,389,248,374
223,635,324,406,249,361
224,637,325,422,248,348
225,639,327,439,246,335
226,640,328,455,244,320
227,641,329,474,244,307
228,641,330,492,243,293
229,640,331,508,241,281
230,638,332,522,241,270
230,636,333,530,240,258
232,634,332,537,239,247
232,630,334,544,238,236
233,626,333,550,237,226
234,621,332,557,236,216
235,616,330,562,235,206
237,610,327,566,235,196
237,603,324,571,234,187
239,596,320,573,233,179
241,589,317,576,233,170
242,582,313,579,232,162
244,575,309,580,231,154
246,570,305,581,231,147
248,563,300,582,230,140
250,558,295,582,229,133
251,553,290,582,229,127
252,548,286,581,228,120
254,544,280,581,228,115
255,540,275,581,227,109
258,536,271,583,227,104
260,533,268,585,227,99
262,530,266,588,226,94
264,527,265,590,226,90
266,524,265,591,225,86
268,522,265,592,225,83
270,519,266,593,225,80
271,516,265,595,224,77
272,514,265,599,224,75
273,512,264,603,223,72
274,510,266,601,223,70
275,508,266,602,222,69
277,507,264,606,222,67
278,506,264,611,221,67
279,505,261,615,221,66
280,503,258,619,221,66
281,502,257,624,220,66
281,500,255,630,220,66
280,497,254,636,219,66
281,495,254,640,219,67
281,493,258,644,219,69
283,491,255,646,218,71
284,489,253,650,218,73
287,488,250,653,217,74
288,486,249,658,217,77
290,485,247,663,216,80
290,484,246,666,216,83
289,484,246,670,216,88
289,483,245,673,215,91
289,485,245,674,215,96
290,485,244,676,215,100
289,487,244,676,214,105
289,490,244,676,214,110
282,490,244,676,213,116
282,494,244,674,213,122
281,499,245,672,213,128
281,507,246,669,212,135
280,513,247,665,212,142
281,521,248,660,212,149
282,529,249,654,211,157
282,538,251,646,210,166
287,547,251,638,210,174
288,558,252,627,210,183
290,569,253,614,209,193
292,581,254,601,209,201
295,592,257,585,208,212
296,605,262,570,208,223
297,615,261,554,208,233
299,625,262,537,207,244
301,634,262,522,207,256
303,642,260,508,207,268
304,649,260,493,206,279
305,654,261,479,206,292
306,658,262,463,205,305
306,660,262,448,205,318
306,662,263,434,205,332
306,662,264,418,205,346
305,662,265,404,206,361
304,660,266,391,206,375
303,658,267,376,204,390
302,656,267,363,204,406
301,652,268,350,204,422
299,649,269,338,204,437
298,643,269,326,204,454
296,638,270,313,203,474
295,632,270,301,204,491
293,626,271,290,203,507
291,617,271,278,204,515
290,608,271,268,204,523
289,599,272,257,205,529
287,590,273,247,207,534
286,581,273,237,208,539
284,571,273,228,209,544
283,563,274,219,212,548
281,555,275,209,214,551
279,548,275,201,217,554
279,540,276,193,221,556
278,532,276,185,224,558
276,525,277,177,228,560
275,518,277,170,233,563
273,511,278,164,239,566
272,504,278,157,242,569
271,498,279,151,242,571
269,492,280,146,243,572
268,486,280,140,247,575
267,480,281,135,248,578
265,475,281,130,250,581
264,470,282,126,252,584
262,466,283,122,254,589
261,462,283,118,259,594
260,458,284,115,261,583
258,455,285,112,262,589
257,452,285,110,264,596
255,448,286,107,267,603
255,446,287,105,267,610
253,443,287,104,268,616
252,442,288,103,269,623
251,440,289,102,279,611
249,439,290,101,278,619
248,438,291,101,276,629
247,437,291,101,276,636
245,437,292,102,277,642
244,437,293,103,279,650
242,437,294,104,280,655
241,437,295,106,282,661
240,438,296,108,272,662
239,439,297,110,275,666
238,440,298,113,276,667
237,440,299,116,277,671
236,442,300,120,279,670
235,443,301,124,278,672
234,445,302,128,278,672
233,447,303,133,279,671
232,450,304,138,277,671
231,452,305,143,276,669
230,455,306,149,277,663
229,459,307,155,274,662
228,463,308,162,272,657
226,467,310,169,273,649
225,472,311,177,275,639
224,476,312,185,274,631
223,482,314,193,273,617
222,487,315,202,272,602
222,493,316,211,270,585
220,499,317,221,263,571
220,506,319,231,262,554
219,512,320,241,262,537
218,519,321,252,264,520
216,527,323,264,263,504
215,535,324,275,261,487
214,542,326,288,259,471
213,549,328,300,259,456
212,556,330,314,258,438
210,562,331,327,257,426
210,566,332,341,255,409
210,570,333,356,255,396
210,574,335,371,254,382
210,577,337,387,253,368
211,580,338,402,252,355
212,583,339,419,252,344
213,588,341,435,251,331
214,592,343,453,250,315
215,597,344,470,249,303
216,602,346,487,249,291
217,608,347,503,248,279
217,613,351,516,248,268
218,618,353,525,247,257
218,624,355,531,247,246
219,628,359,538,246,236
220,633,360,545,246,226
220,637,359,552,245,216
221,641,360,560,245,206
222,644,361,566,245,198
223,647,362,572,244,188
224,649,361,578,244,180
225,651,359,582,244,172
226,653,357,586,243,164
227,654,355,591,243,157
228,655,354,595,243,150
229,655,351,597,242,143
231,654,349,600,242,136
232,653,347,602,242,130
233,651,346,603,242,124
234,648,343,604,242,118
235,645,341,605,241,114
237,641,338,604,241,109
238,635,336,604,241,104
240,629,333,604,241,100
241,622,330,604,241,96
242,614,327,604,241,93
244,606,324,604,240,90
247,597,321,604,240,87
249,587,317,603,240,84
251,578,313,603,240,82
253,570,309,601,240,80
255,563,304,599,239,79
257,556,300,597,239,77
259,548,295,594,239,77
261,541,290,592,239,76
263,534,285,589,239,76
265,527,281,588,239,76
267,521,276,587,238,77
270,515,273,586,238,77
272,509,271,585,238,78
274,504,268,594,238,80
276,498,268,597,238,82
278,494,270,600,237,84
280,489,271,604,237,86
282,485,269,608,237,89
284,481,269,612,237,92
286,477,273,604,237,96
288,474,272,611,237,100
290,471,273,617,236,104
292,468,265,609,236,109
293,465,276,621,236,114
295,463,269,628,236,119
298,462,268,636,236,125
299,460,268,645,236,131
301,459,269,653,235,138
302,456,269,659,235,144
302,454,271,665,235,152
302,451,270,670,235,159
302,449,269,674,235,167
300,447,268,677,235,175
300,445,267,678,235,185
298,443,267,678,235,194
296,442,268,677,234,204
296,440,268,674,234,213
297,438,269,669,234,225
297,435,271,663,234,236
298,434,272,654,234,247
299,432,273,643,234,259
300,431,274,629,234,271
302,431,275,613,234,283
304,431,274,596,234,296
305,431,275,576,234,309
308,433,276,558,235,327
309,436,277,541,234,341
311,438,276,526,235,352
312,441,276,510,234,368
314,445,276,494,234,379
315,450,276,475,236,396
317,457,276,458,236,412
319,463,277,441,235,428
321,471,277,424,235,445
323,480,277,408,234,464
325,489,277,392,234,482
328,499,277,377,233,500
330,511,277,362,230,524
331,522,277,347,231,541
332,534,277,332,232,553
333,547,277,318,232,561
334,559,277,305,232,569
334,572,277,290,232,577
334,583,277,277,232,584
334,593,277,264,233,590
334,602,277,251,234,597
333,610,277,239,235,603
332,616,277,227,236,609
331,620,278,215,236,613
329,623,278,204,237,617
327,624,278,193,237,621
325,625,278,182,237,623
323,623,278,172,237,626
321,620,278,163,238,628
319,616,278,153,239,629
316,611,278,144,239,629
313,605,278,135,240,628
310,598,278,127,241,625
306,590,278,119,241,622
303,582,278,111,242,618
299,575,278,104,245,615
296,568,278,97,249,614
292,562,279,91,252,615
290,556,279,84,258,614
286,550,279,79,256,613
283,544,279,73,258,613
280,539,280,68,259,612
276,534,280,63,261,611
273,529,280,59,262,610
270,524,280,55,264,610
267,520,280,51,266,609
264,517,280,48,267,610
261,514,280,45,268,610
259,510,281,42,267,610
256,507,281,40,266,611
254,503,281,38,266,614
252,500,281,37,263,615
252,496,282,36,262,617
252,493,282,35,260,619
252,491,282,35,253,619
252,489,282,34,256,616
252,488,282,35,260,618
252,488,283,35,260,624
251,487,283,36,261,630
250,487,283,38,264,634
250,487,284,39,262,639
249,487,284,42,260,641
247,487,284,44,260,645
245,487,285,47,260,649
243,487,285,50,264,653
241,488,286,54,265,653
238,488,286,58,262,648
236,490,287,62,263,651
234,491,287,67,265,659
231,493,287,72,260,658
229,495,288,79,262,659
227,497,288,85,263,660
225,500,289,92,263,659
223,503,289,99,261,657
219,506,290,106,258,654
217,509,290,114,255,649
215,512,291,123,254,645
212,516,292,132,249,638
210,520,292,141,251,632
208,524,293,152,252,621
206,529,293,162,256,609
203,533,294,173,255,594
201,539,294,185,249,573
200,544,295,196,237,565
199,549,296,209,238,549
198,555,297,222,239,531
198,560,297,235,239,513
197,566,298,249,239,497
196,571,299,264,239,479
196,577,300,279,239,463
197,582,300,294,239,444
197,587,301,311,239,429
197,593,302,327,239,414
199,598,303,344,240,399
200,603,304,362,239,385
201,607,305,381,237,371
202,611,306,399,237,359
203,615,307,417,237,346
204,619,307,437,237,333
205,622,308,458,235,317
207,625,308,479,235,305
208,627,308,500,234,292
209,630,309,520,235,280
210,631,310,538,234,269
212,632,311,551,234,258
213,632,310,562,234,247
215,631,309,571,233,236
217,629,308,579,233,225
218,627,307,586,233,215
219,624,305,592,233,206
221,620,302,597,233,197
222,615,299,601,232,187
224,609,296,603,232,178
225,603,293,606,232,170
226,596,290,608,232,162
229,590,288,609,232,154
231,583,286,609,231,147
233,577,285,610,231,140
236,570,283,609,231,134
238,566,281,608,231,128
239,562,277,606,231,122
241,557,275,604,231,116
244,553,272,601,231,111
246,549,269,598,231,106
248,546,266,595,231,101
251,542,263,593,231,96
254,540,259,591,230,93
256,538,257,589,230,89
258,536,259,586,230,86
261,534,251,598,230,83
263,532,252,606,230,80
265,531,263,605,229,77
267,528,260,600,229,75
268,526,259,602,230,73
270,524,258,606,229,72
270,522,256,610,229,71
272,522,255,614,229,69
274,520,254,620,229,69
276,518,253,626,229,69
278,516,251,633,229,69
272,517,250,640,229,69
274,514,249,645,229,69
276,511,248,651,228,71
279,509,247,657,228,73
280,505,246,662,228,74
283,503,246,667,229,77
284,499,245,671,229,79
285,497,245,675,228,81
285,494,246,678,229,84
285,492,246,681,229,88
285,492,246,683,229,92
284,492,247,685,229,96
283,492,248,685,229,100
282,493,248,686,229,105
281,495,249,686,229,111
293,492,250,685,229,116
290,493,251,684,229,122
288,495,253,681,229,128
285,497,254,677,229,135
281,500,256,672,228,141
282,504,258,666,229,149
281,508,259,659,229,156
279,511,261,651,229,164
277,515,262,641,229,173
275,518,263,630,229,182
283,511,265,617,229,191
282,515,266,602,230,201
281,518,267,587,230,211
280,522,269,568,230,221
280,526,271,550,230,232
280,529,271,535,230,243
281,532,272,520,230,255
277,532,272,505,230,267
286,547,272,488,231,279
285,550,273,473,230,292
287,557,274,457,231,306
290,564,275,442,232,318
292,571,276,427,232,335
294,579,276,411,234,349
296,585,276,398,234,364
298,592,277,385,235,376
301,598,277,370,235,391
302,604,278,357,235,409
304,609,277,345,235,423
305,613,277,333,236,439
306,617,277,320,234,458
307,620,277,308,235,476
308,623,277,298,235,493
